USERID,CUSTOM_DOUBLE1,ENDATE,CUSTOM_DOUBLE2,CUSTOM_DOUBLE3,START_DATE,PAY_GROUP,EVENT_REASON,CUSTOMSTRING21,CUSTOMSTRING22,CUSTOMSTRING23,
30003671            ,,,,,03/08/2017,P1,99P1,,,,
30003672            ,,,,,03/08/2017,P1,99P1,,,,
30003673            ,,,,,03/08/2017,P1,99P1,,,,
30003674            ,,,,,03/08/2017,P1,99P1,,,,
30003675            ,,,,,03/08/2017,P1,99P1,,,,
30003676            ,,,,,03/08/2017,P1,99P1,,,,
30003677            ,,,,,03/08/2017,P1,99P1,,,,
30003678            ,,,,,03/08/2017,P1,99P1,,,,
30003679            ,,,,,03/08/2017,P1,99P1,,,,
30003680            ,,,,,03/08/2017,P1,99P1,,,,
30003681            ,,,,,03/08/2017,P1,99P1,,,,
30003682            ,,,,,03/08/2017,P1,99P1,,,,
30003683            ,,,,,03/08/2017,P1,99P1,,,,
30003684            ,,,,,03/08/2017,P1,99P1,,,,
30003685            ,,,,,03/08/2017,P1,99P1,,,,
30003686            ,,,,,03/08/2017,P1,99P1,,,,
30003687            ,,,,,03/08/2017,P1,99P1,,,,
30003688            ,,,,,03/08/2017,P1,99P1,,,,
30003689            ,,,,,03/08/2017,P1,99P1,,,,
30003690            ,,,,,03/08/2017,P1,99P1,,,,
30003691            ,,,,,03/08/2017,P1,99P1,,,,
30003692            ,,,,,03/08/2017,P1,99P1,,,,
30003693            ,,,,,03/08/2017,P1,99P1,,,,
30003694            ,,,,,03/08/2017,P1,99P1,,,,
30003695            ,,,,,03/08/2017,P1,99P1,,,,
30003696            ,,,,,03/08/2017,P1,99P1,,,,
30003697            ,,,,,03/08/2017,P1,99P1,,,,
30003698            ,,,,,03/08/2017,P1,99P1,,,,
30003699            ,,,,,03/08/2017,P1,99P1,,,,
30003700            ,,,,,03/08/2017,P1,99P1,,,,
30003701            ,,,,,03/08/2017,P1,99P1,,,,
30003702            ,,,,,03/08/2017,P1,99P1,,,,
30003703            ,,,,,03/08/2017,P1,99P1,,,,
30003704            ,,,,,03/08/2017,P1,99P1,,,,
30003705            ,,,,,03/08/2017,P1,99P1,,,,
30003706            ,,,,,03/08/2017,P1,99P1,,,,
30003707            ,,,,,03/08/2017,P1,99P1,,,,
30003708            ,,,,,03/08/2017,P1,99P1,,,,
30003709            ,,,,,03/08/2017,P1,99P1,,,,
30003710            ,,,,,03/08/2017,P1,99P1,,,,
30003711            ,,,,,03/08/2017,P1,99P1,,,,
30003712            ,,,,,03/08/2017,P1,99P1,,,,
30003713            ,,,,,03/08/2017,P1,99P1,,,,
30003714            ,,,,,03/08/2017,P1,99P1,,,,
30003715            ,,,,,03/08/2017,P1,99P1,,,,
30003716            ,,,,,03/08/2017,P1,99P1,,,,
30003717            ,,,,,03/08/2017,P1,99P1,,,,
30003718            ,,,,,03/08/2017,P1,99P1,,,,
30003719            ,,,,,03/08/2017,P1,99P1,,,,
30003720            ,,,,,03/08/2017,P1,99P1,,,,
30003721            ,,,,,03/08/2017,P1,99P1,,,,
30003722            ,,,,,03/08/2017,P1,99P1,,,,
30003723            ,,,,,03/08/2017,P1,99P1,,,,
30003724            ,,,,,03/08/2017,P1,99P1,,,,
30003725            ,,,,,03/08/2017,P1,99P1,,,,
30003726            ,,,,,03/08/2017,P1,99P1,,,,
30003727            ,,,,,03/08/2017,P1,99P1,,,,
30003728            ,,,,,03/08/2017,P1,99P1,,,,
30003729            ,,,,,03/08/2017,P1,99P1,,,,
30003730            ,,,,,03/08/2017,P1,99P1,,,,
30003731            ,,,,,03/08/2017,P1,99P1,,,,
30003732            ,,,,,03/08/2017,P1,99P1,,,,
30003733            ,,,,,03/08/2017,P1,99P1,,,,
30003734            ,,,,,03/08/2017,P1,99P1,,,,
30003735            ,,,,,03/08/2017,P1,99P1,,,,
30003736            ,,,,,03/08/2017,P1,99P1,,,,
30003737            ,,,,,03/08/2017,P1,99P1,,,,
30003738            ,,,,,03/08/2017,P1,99P1,,,,
30003739            ,,,,,03/08/2017,P1,99P1,,,,
30003740            ,,,,,03/08/2017,P1,99P1,,,,
30003741            ,,,,,03/08/2017,P1,99P1,,,,
30003742            ,,,,,03/08/2017,P1,99P1,,,,
30003743            ,,,,,03/08/2017,P1,99P1,,,,
30003744            ,,,,,03/08/2017,P1,99P1,,,,
30003745            ,,,,,03/08/2017,P1,99P1,,,,
30003746            ,,,,,03/08/2017,P1,99P1,,,,
30003747            ,,,,,03/08/2017,P1,99P1,,,,
30003748            ,,,,,03/08/2017,P1,99P1,,,,
30003749            ,,,,,03/08/2017,P1,99P1,,,,
30003750            ,,,,,03/08/2017,P1,99P1,,,,
30003751            ,,,,,03/08/2017,P1,99P1,,,,
30003752            ,,,,,03/08/2017,P1,99P1,,,,
30003753            ,,,,,03/08/2017,P1,99P1,,,,
30003754            ,,,,,03/08/2017,P1,99P1,,,,
30003755            ,,,,,03/08/2017,P1,99P1,,,,
30003756            ,,,,,03/08/2017,P1,99P1,,,,
30003757            ,,,,,03/08/2017,P1,99P1,,,,
30003758            ,,,,,03/08/2017,P1,99P1,,,,
30003759            ,,,,,03/08/2017,P1,99P1,,,,
30003760            ,,,,,03/08/2017,P1,99P1,,,,
30003761            ,,,,,03/08/2017,P1,99P1,,,,
30003762            ,,,,,03/08/2017,P1,99P1,,,,
30003763            ,,,,,03/08/2017,P1,99P1,,,,
30003764            ,,,,,03/08/2017,P1,99P1,,,,
30003765            ,,,,,03/08/2017,P1,99P1,,,,
30003766            ,,,,,03/08/2017,P1,99P1,,,,
30003767            ,,,,,03/08/2017,P1,99P1,,,,
30003768            ,,,,,03/08/2017,P1,99P1,,,,
30003769            ,,,,,03/08/2017,P1,99P1,,,,
30003770            ,,,,,03/08/2017,P1,99P1,,,,
30003771            ,,,,,03/08/2017,P1,99P1,,,,
30003772            ,,,,,03/08/2017,P1,99P1,,,,
30003773            ,,,,,03/08/2017,P1,99P1,,,,
30003774            ,,,,,03/08/2017,P1,99P1,,,,
30003775            ,,,,,03/08/2017,P1,99P1,,,,
30003776            ,,,,,03/08/2017,P1,99P1,,,,
30003777            ,,,,,03/08/2017,P1,99P1,,,,
30003778            ,,,,,03/08/2017,P1,99P1,,,,
30003779            ,,,,,03/08/2017,P1,99P1,,,,
30003780            ,,,,,03/08/2017,P1,99P1,,,,
30003781            ,,,,,03/08/2017,P1,99P1,,,,
30003782            ,,,,,03/08/2017,P1,99P1,,,,
30003783            ,,,,,03/08/2017,P1,99P1,,,,
30003784            ,,,,,03/08/2017,P1,99P1,,,,
30003785            ,,,,,03/08/2017,P1,99P1,,,,
30003786            ,,,,,03/08/2017,P1,99P1,,,,
30003787            ,,,,,03/08/2017,P1,99P1,,,,
30003788            ,,,,,03/08/2017,P1,99P1,,,,
30003789            ,,,,,03/08/2017,P1,99P1,,,,
30003790            ,,,,,03/08/2017,P1,99P1,,,,
30003791            ,,,,,03/08/2017,P1,99P1,,,,
30003792            ,,,,,03/08/2017,P1,99P1,,,,
30003793            ,,,,,03/08/2017,P1,99P1,,,,
30003794            ,,,,,03/08/2017,P1,99P1,,,,
30003795            ,,,,,03/08/2017,P1,99P1,,,,
30003796            ,,,,,03/08/2017,P1,99P1,,,,
30003797            ,,,,,03/08/2017,P1,99P1,,,,
30003798            ,,,,,03/08/2017,P1,99P1,,,,
30003799            ,,,,,03/08/2017,P1,99P1,,,,
30003800            ,,,,,03/08/2017,P1,99P1,,,,
30003801            ,,,,,03/08/2017,P1,99P1,,,,
30003802            ,,,,,03/08/2017,P1,99P1,,,,
30003803            ,,,,,03/08/2017,P1,99P1,,,,
30003804            ,,,,,03/08/2017,P1,99P1,,,,
30003805            ,,,,,03/08/2017,P1,99P1,,,,
30003806            ,,,,,03/08/2017,P1,99P1,,,,
30003807            ,,,,,03/08/2017,P1,99P1,,,,
30003808            ,,,,,03/08/2017,P1,99P1,,,,
30003809            ,,,,,03/08/2017,P1,99P1,,,,
30003810            ,,,,,03/08/2017,P1,99P1,,,,
30003811            ,,,,,03/08/2017,P1,99P1,,,,
30003812            ,,,,,03/08/2017,P1,99P1,,,,
30003813            ,,,,,03/08/2017,P1,99P1,,,,
30003814            ,,,,,03/08/2017,P1,99P1,,,,
30003815            ,,,,,03/08/2017,P1,99P1,,,,
30003816            ,,,,,03/08/2017,P1,99P1,,,,
30003817            ,,,,,03/08/2017,P1,99P1,,,,
30003818            ,,,,,03/08/2017,P1,99P1,,,,
30003819            ,,,,,03/08/2017,P1,99P1,,,,
30003820            ,,,,,03/08/2017,P1,99P1,,,,
30003821            ,,,,,03/08/2017,P1,99P1,,,,
30003822            ,,,,,03/08/2017,P1,99P1,,,,
30003823            ,,,,,03/08/2017,P1,99P1,,,,
30003824            ,,,,,03/08/2017,P1,99P1,,,,
30003825            ,,,,,03/08/2017,P1,99P1,,,,
30003826            ,,,,,03/08/2017,P1,99P1,,,,
30003827            ,,,,,03/08/2017,P1,99P1,,,,
30003828            ,,,,,03/08/2017,P1,99P1,,,,
30003829            ,,,,,03/08/2017,P1,99P1,,,,
30003830            ,,,,,03/08/2017,P1,99P1,,,,
30003831            ,,,,,03/08/2017,P1,99P1,,,,
30003832            ,,,,,03/08/2017,P1,99P1,,,,
30003833            ,,,,,03/08/2017,P1,99P1,,,,
30003834            ,,,,,03/08/2017,P1,99P1,,,,
30003835            ,,,,,03/08/2017,P1,99P1,,,,
30003836            ,,,,,03/08/2017,P1,99P1,,,,
30003837            ,,,,,03/08/2017,P1,99P1,,,,
30003838            ,,,,,03/08/2017,P1,99P1,,,,
30003839            ,,,,,03/08/2017,P1,99P1,,,,
30003840            ,,,,,03/08/2017,P1,99P1,,,,
30003841            ,,,,,03/08/2017,P1,99P1,,,,
30003842            ,,,,,03/08/2017,P1,99P1,,,,
30003843            ,,,,,03/08/2017,P1,99P1,,,,
30003844            ,,,,,03/08/2017,P1,99P1,,,,
30003845            ,,,,,03/08/2017,P1,99P1,,,,
30003846            ,,,,,03/08/2017,P1,99P1,,,,
30003847            ,,,,,03/08/2017,P1,99P1,,,,
30003848            ,,,,,03/08/2017,P1,99P1,,,,
30003849            ,,,,,03/08/2017,P1,99P1,,,,
30003850            ,,,,,03/08/2017,P1,99P1,,,,
30003851            ,,,,,03/08/2017,P1,99P1,,,,
30003852            ,,,,,03/08/2017,P1,99P1,,,,
30003853            ,,,,,03/08/2017,P1,99P1,,,,
30003854            ,,,,,03/08/2017,P1,99P1,,,,
30003855            ,,,,,03/08/2017,P1,99P1,,,,
30003856            ,,,,,03/08/2017,P1,99P1,,,,
30003857            ,,,,,03/08/2017,P1,99P1,,,,
30003858            ,,,,,03/08/2017,P1,99P1,,,,
30003859            ,,,,,03/08/2017,P1,99P1,,,,
30003860            ,,,,,03/08/2017,P1,99P1,,,,
30003861            ,,,,,03/08/2017,P1,99P1,,,,
30003862            ,,,,,03/08/2017,P1,99P1,,,,
30003863            ,,,,,03/08/2017,P1,99P1,,,,
30003864            ,,,,,03/08/2017,P1,99P1,,,,
30003865            ,,,,,03/08/2017,P1,99P1,,,,
30003866            ,,,,,03/08/2017,P1,99P1,,,,
30003867            ,,,,,03/08/2017,P1,99P1,,,,
30003868            ,,,,,03/08/2017,P1,99P1,,,,
30003869            ,,,,,03/08/2017,P1,99P1,,,,
30003870            ,,,,,03/08/2017,P1,99P1,,,,
30003871            ,,,,,03/08/2017,P1,99P1,,,,
30003872            ,,,,,03/08/2017,P1,99P1,,,,
30003873            ,,,,,03/08/2017,P1,99P1,,,,
30003874            ,,,,,03/08/2017,P1,99P1,,,,
30003875            ,,,,,03/08/2017,P1,99P1,,,,
30003876            ,,,,,03/08/2017,P1,99P1,,,,
30003877            ,,,,,03/08/2017,P1,99P1,,,,
30003878            ,,,,,03/08/2017,P1,99P1,,,,
30003879            ,,,,,03/08/2017,P1,99P1,,,,
30003880            ,,,,,03/08/2017,P1,99P1,,,,
30003881            ,,,,,03/08/2017,P1,99P1,,,,
30003882            ,,,,,03/08/2017,P1,99P1,,,,
30003883            ,,,,,03/08/2017,P1,99P1,,,,
30003884            ,,,,,03/08/2017,P1,99P1,,,,
30003885            ,,,,,03/08/2017,P1,99P1,,,,
30003886            ,,,,,03/08/2017,P1,99P1,,,,
30003887            ,,,,,03/08/2017,P1,99P1,,,,
30003888            ,,,,,03/08/2017,P1,99P1,,,,
30003889            ,,,,,03/08/2017,P1,99P1,,,,
30003890            ,,,,,03/08/2017,P1,99P1,,,,
30003891            ,,,,,03/08/2017,P1,99P1,,,,
30003892            ,,,,,03/08/2017,P1,99P1,,,,
30003893            ,,,,,03/08/2017,P1,99P1,,,,
30003894            ,,,,,03/08/2017,P1,99P1,,,,
30003895            ,,,,,03/08/2017,P1,99P1,,,,
30003896            ,,,,,03/08/2017,P1,99P1,,,,
30003897            ,,,,,03/08/2017,P1,99P1,,,,
30003898            ,,,,,03/08/2017,P1,99P1,,,,
30003899            ,,,,,03/08/2017,P1,99P1,,,,
30003900            ,,,,,03/08/2017,P1,99P1,,,,
30003901            ,,,,,03/08/2017,P1,99P1,,,,
30003902            ,,,,,03/08/2017,P1,99P1,,,,
30003903            ,,,,,03/08/2017,P1,99P1,,,,
30003904            ,,,,,03/08/2017,P1,99P1,,,,
30003905            ,,,,,03/08/2017,P1,99P1,,,,
30003906            ,,,,,03/08/2017,P1,99P1,,,,
30003907            ,,,,,03/08/2017,P1,99P1,,,,
30003908            ,,,,,03/08/2017,P1,99P1,,,,
30003909            ,,,,,03/08/2017,P1,99P1,,,,
30003910            ,,,,,03/08/2017,P1,99P1,,,,
30003911            ,,,,,03/08/2017,P1,99P1,,,,
30003913            ,,,,,03/08/2017,P1,99P1,,,,
30003914            ,,,,,03/08/2017,P1,99P1,,,,
30003915            ,,,,,03/08/2017,P1,99P1,,,,
30003916            ,,,,,03/08/2017,P1,99P1,,,,
30003917            ,,,,,03/08/2017,P1,99P1,,,,
30003918            ,,,,,03/08/2017,P1,99P1,,,,
30003919            ,,,,,03/08/2017,P1,99P1,,,,
30003920            ,,,,,03/08/2017,P1,99P1,,,,
30003921            ,,,,,03/08/2017,P1,99P1,,,,
30003922            ,,,,,03/08/2017,P1,99P1,,,,
30003923            ,,,,,03/08/2017,P1,99P1,,,,
30003924            ,,,,,03/08/2017,P1,99P1,,,,
30003925            ,,,,,03/08/2017,P1,99P1,,,,
30003926            ,,,,,03/08/2017,P1,99P1,,,,
30003927            ,,,,,03/08/2017,P1,99P1,,,,
30003928            ,,,,,03/08/2017,P1,99P1,,,,
30003929            ,,,,,03/08/2017,P1,99P1,,,,
30003930            ,,,,,03/08/2017,P1,99P1,,,,
30003931            ,,,,,03/08/2017,P1,99P1,,,,
30003932            ,,,,,03/08/2017,P1,99P1,,,,
30003933            ,,,,,03/08/2017,P1,99P1,,,,
30003934            ,,,,,03/08/2017,P1,99P1,,,,
30003935            ,,,,,03/08/2017,P1,99P1,,,,
30003936            ,,,,,03/08/2017,P1,99P1,,,,
30003937            ,,,,,03/08/2017,P1,99P1,,,,
30003938            ,,,,,03/08/2017,P1,99P1,,,,
30003939            ,,,,,03/08/2017,P1,99P1,,,,
30003940            ,,,,,03/08/2017,P1,99P1,,,,
30003941            ,,,,,03/08/2017,P1,99P1,,,,
30003942            ,,,,,03/08/2017,P1,99P1,,,,
30003943            ,,,,,03/08/2017,P1,99P1,,,,
30003944            ,,,,,03/08/2017,P1,99P1,,,,
30003945            ,,,,,03/08/2017,P1,99P1,,,,
30003946            ,,,,,03/08/2017,P1,99P1,,,,
30003947            ,,,,,03/08/2017,P1,99P1,,,,
30003948            ,,,,,03/08/2017,P1,99P1,,,,
30003949            ,,,,,03/08/2017,P1,99P1,,,,
30003950            ,,,,,03/08/2017,P1,99P1,,,,
30003951            ,,,,,03/08/2017,P1,99P1,,,,
30003952            ,,,,,03/08/2017,P1,99P1,,,,
30003953            ,,,,,03/08/2017,P1,99P1,,,,
30003954            ,,,,,03/08/2017,P1,99P1,,,,
30003955            ,,,,,03/08/2017,P1,99P1,,,,
30003956            ,,,,,03/08/2017,P1,99P1,,,,
30003957            ,,,,,03/08/2017,P1,99P1,,,,
30003958            ,,,,,03/08/2017,P1,99P1,,,,
30003959            ,,,,,03/08/2017,P1,99P1,,,,
30003960            ,,,,,03/08/2017,P1,99P1,,,,
30003961            ,,,,,03/08/2017,P1,99P1,,,,
30003962            ,,,,,03/08/2017,P1,99P1,,,,
30003963            ,,,,,03/08/2017,P1,99P1,,,,
30003964            ,,,,,03/08/2017,P1,99P1,,,,
30003965            ,,,,,03/08/2017,P1,99P1,,,,
30003966            ,,,,,03/08/2017,P1,99P1,,,,
30003967            ,,,,,03/08/2017,P1,99P1,,,,
30003968            ,,,,,03/08/2017,P1,99P1,,,,
30003969            ,,,,,03/08/2017,P1,99P1,,,,
30003970            ,,,,,03/08/2017,P1,99P1,,,,
30003971            ,,,,,03/08/2017,P1,99P1,,,,
30003972            ,,,,,03/08/2017,P1,99P1,,,,
30003973            ,,,,,03/08/2017,P1,99P1,,,,
30003974            ,,,,,03/08/2017,P1,99P1,,,,
30003975            ,,,,,03/08/2017,P1,99P1,,,,
30003976            ,,,,,03/08/2017,P1,99P1,,,,
30003977            ,,,,,03/08/2017,P1,99P1,,,,
30003978            ,,,,,03/08/2017,P1,99P1,,,,
30003979            ,,,,,03/08/2017,P1,99P1,,,,
30003980            ,,,,,03/08/2017,P1,99P1,,,,
30003981            ,,,,,03/08/2017,P1,99P1,,,,
30003982            ,,,,,03/08/2017,P1,99P1,,,,
30003983            ,,,,,03/08/2017,P1,99P1,,,,
30003984            ,,,,,03/08/2017,P1,99P1,,,,
30003985            ,,,,,03/08/2017,P1,99P1,,,,
30003986            ,,,,,03/08/2017,P1,99P1,,,,
30003987            ,,,,,03/08/2017,P1,99P1,,,,
30003988            ,,,,,03/08/2017,P1,99P1,,,,
30003989            ,,,,,03/08/2017,P1,99P1,,,,
30003990            ,,,,,03/08/2017,P1,99P1,,,,
30003991            ,,,,,03/08/2017,P1,99P1,,,,
30003992            ,,,,,03/08/2017,P1,99P1,,,,
30003993            ,,,,,03/08/2017,P1,99P1,,,,
30003994            ,,,,,03/08/2017,P1,99P1,,,,
30003995            ,,,,,03/08/2017,P1,99P1,,,,
30003996            ,,,,,03/08/2017,P1,99P1,,,,
30003997            ,,,,,03/08/2017,P1,99P1,,,,
30003998            ,,,,,03/08/2017,P1,99P1,,,,
30003999            ,,,,,03/08/2017,P1,99P1,,,,
30004000            ,,,,,03/08/2017,P1,99P1,,,,
30004001            ,,,,,03/08/2017,P1,99P1,,,,
30004002            ,,,,,03/08/2017,P1,99P1,,,,
30004003            ,,,,,03/08/2017,P1,99P1,,,,
30004004            ,,,,,03/08/2017,P1,99P1,,,,
30004005            ,,,,,03/08/2017,P1,99P1,,,,
30004006            ,,,,,03/08/2017,P1,99P1,,,,
30004007            ,,,,,03/08/2017,P1,99P1,,,,
30004008            ,,,,,03/08/2017,P1,99P1,,,,
30004009            ,,,,,03/08/2017,P1,99P1,,,,
30004010            ,,,,,03/08/2017,P1,99P1,,,,
30004011            ,,,,,03/08/2017,P1,99P1,,,,
30004012            ,,,,,03/08/2017,P1,99P1,,,,
30004013            ,,,,,03/08/2017,P1,99P1,,,,
30004014            ,,,,,03/08/2017,P1,99P1,,,,
30004015            ,,,,,03/08/2017,P1,99P1,,,,
30004016            ,,,,,03/08/2017,P1,99P1,,,,
30004017            ,,,,,03/08/2017,P1,99P1,,,,
30004018            ,,,,,03/08/2017,P1,99P1,,,,
30004019            ,,,,,03/08/2017,P1,99P1,,,,
30004020            ,,,,,03/08/2017,P1,99P1,,,,
30004021            ,,,,,03/08/2017,P1,99P1,,,,
30004022            ,,,,,03/08/2017,P1,99P1,,,,
30004023            ,,,,,03/08/2017,P1,99P1,,,,
30004024            ,,,,,03/08/2017,P1,99P1,,,,
30004025            ,,,,,03/08/2017,P1,99P1,,,,
30004026            ,,,,,03/08/2017,P1,99P1,,,,
30004027            ,,,,,03/08/2017,P1,99P1,,,,
30004028            ,,,,,03/08/2017,P1,99P1,,,,
30004029            ,,,,,03/08/2017,P1,99P1,,,,
30004030            ,,,,,03/08/2017,P1,99P1,,,,
30004031            ,,,,,03/08/2017,P1,99P1,,,,
30004032            ,,,,,03/08/2017,P1,99P1,,,,
30004033            ,,,,,03/08/2017,P1,99P1,,,,
30004034            ,,,,,03/08/2017,P1,99P1,,,,
30004035            ,,,,,03/08/2017,P1,99P1,,,,
30004036            ,,,,,03/08/2017,P1,99P1,,,,
30004037            ,,,,,03/08/2017,P1,99P1,,,,
30004038            ,,,,,03/08/2017,P1,99P1,,,,
30004039            ,,,,,03/08/2017,P1,99P1,,,,
30004040            ,,,,,03/08/2017,P1,99P1,,,,
30004041            ,,,,,03/08/2017,P1,99P1,,,,
30004042            ,,,,,03/08/2017,P1,99P1,,,,
30004043            ,,,,,03/08/2017,P1,99P1,,,,
30004044            ,,,,,03/08/2017,P1,99P1,,,,
30004045            ,,,,,03/08/2017,P1,99P1,,,,
30004046            ,,,,,03/08/2017,P1,99P1,,,,
30004047            ,,,,,03/08/2017,P1,99P1,,,,
30004048            ,,,,,03/08/2017,P1,99P1,,,,
30004049            ,,,,,03/08/2017,P1,99P1,,,,
30004050            ,,,,,03/08/2017,P1,99P1,,,,
30004051            ,,,,,03/08/2017,P1,99P1,,,,
30004052            ,,,,,03/08/2017,P1,99P1,,,,
30004053            ,,,,,03/08/2017,P1,99P1,,,,
30004054            ,,,,,03/08/2017,P1,99P1,,,,
30004056            ,,,,,03/08/2017,P1,99P1,,,,
30004057            ,,,,,03/08/2017,P1,99P1,,,,
30004058            ,,,,,03/08/2017,P1,99P1,,,,
30004059            ,,,,,03/08/2017,P1,99P1,,,,
30004060            ,,,,,03/08/2017,P1,99P1,,,,
30004061            ,,,,,03/08/2017,P1,99P1,,,,
30004062            ,,,,,03/08/2017,P1,99P1,,,,
30004063            ,,,,,03/08/2017,P1,99P1,,,,
30004064            ,,,,,03/08/2017,P1,99P1,,,,
30004065            ,,,,,03/08/2017,P1,99P1,,,,
30004066            ,,,,,03/08/2017,P1,99P1,,,,
30004067            ,,,,,03/08/2017,P1,99P1,,,,
30004068            ,,,,,03/08/2017,P1,99P1,,,,
30004069            ,,,,,03/08/2017,P1,99P1,,,,
30004071            ,,,,,03/08/2017,P1,99P1,,,,
30004072            ,,,,,03/08/2017,P1,99P1,,,,
30004073            ,,,,,03/08/2017,P1,99P1,,,,
30004074            ,,,,,03/08/2017,P1,99P1,,,,
30004075            ,,,,,03/08/2017,P1,99P1,,,,
30004076            ,,,,,03/08/2017,P1,99P1,,,,
30004077            ,,,,,03/08/2017,P1,99P1,,,,
30004078            ,,,,,03/08/2017,P1,99P1,,,,
30004079            ,,,,,03/08/2017,P1,99P1,,,,
30004080            ,,,,,03/08/2017,P1,99P1,,,,
30004081            ,,,,,03/08/2017,P1,99P1,,,,
30004082            ,,,,,03/08/2017,P1,99P1,,,,
30004083            ,,,,,03/08/2017,P1,99P1,,,,
30004084            ,,,,,03/08/2017,P1,99P1,,,,
30004085            ,,,,,03/08/2017,P1,99P1,,,,
30004086            ,,,,,03/08/2017,P1,99P1,,,,
30004087            ,,,,,03/08/2017,P1,99P1,,,,
30004088            ,,,,,03/08/2017,P1,99P1,,,,
30004089            ,,,,,03/08/2017,P1,99P1,,,,
30004090            ,,,,,03/08/2017,P1,99P1,,,,
30004091            ,,,,,03/08/2017,P1,99P1,,,,
30004092            ,,,,,03/08/2017,P1,99P1,,,,
30004093            ,,,,,03/08/2017,P1,99P1,,,,
30004094            ,,,,,03/08/2017,P1,99P1,,,,
30004095            ,,,,,03/08/2017,P1,99P1,,,,
30004096            ,,,,,03/08/2017,P1,99P1,,,,
30004097            ,,,,,03/08/2017,P1,99P1,,,,
30004098            ,,,,,03/08/2017,P1,99P1,,,,
30004099            ,,,,,03/08/2017,P1,99P1,,,,
30004100            ,,,,,03/08/2017,P1,99P1,,,,
30004101            ,,,,,03/08/2017,P1,99P1,,,,
30004102            ,,,,,03/08/2017,P1,99P1,,,,
30004103            ,,,,,03/08/2017,P1,99P1,,,,
30004104            ,,,,,03/08/2017,P1,99P1,,,,
30004105            ,,,,,03/08/2017,P1,99P1,,,,
30004106            ,,,,,03/08/2017,P1,99P1,,,,
30004107            ,,,,,03/08/2017,P1,99P1,,,,
30004108            ,,,,,03/08/2017,P1,99P1,,,,
30004109            ,,,,,03/08/2017,P1,99P1,,,,
30004110            ,,,,,03/08/2017,P1,99P1,,,,
30004111            ,,,,,03/08/2017,P1,99P1,,,,
30004112            ,,,,,03/08/2017,P1,99P1,,,,
30004113            ,,,,,03/08/2017,P1,99P1,,,,
30004114            ,,,,,03/08/2017,P1,99P1,,,,
30004115            ,,,,,03/08/2017,P1,99P1,,,,
30004116            ,,,,,03/08/2017,P1,99P1,,,,
