USERID,STARTDATE,ENDATE,SEQNUMBER,PAYCOMPONENT,PAYCOMPVALUE,CURRENCY_CODE,FREQUENCY,IS_TARGET,NOTES,OPERATION,
30003527            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003528            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003529            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003530            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003531            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003532            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003533            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003534            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003535            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003536            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003537            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003538            ,03/08/2017,,,9001,2700.0000,PEN,MON,,,,
30003539            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003540            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003542            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003543            ,03/08/2017,,,9001,1450.0000,PEN,MON,,,,
30003544            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003545            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003546            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003547            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003548            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003549            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003550            ,03/08/2017,,,9001,4500.0000,PEN,MON,,,,
30003551            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003552            ,03/08/2017,,,9001,1875.0000,PEN,MON,,,,
30003553            ,03/08/2017,,,9001,4800.0000,PEN,MON,,,,
30003554            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003555            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003556            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003557            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003558            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003559            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003560            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003561            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003562            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003563            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003564            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003565            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003566            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003567            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003568            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003569            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003570            ,03/08/2017,,,9001,1845.0000,PEN,MON,,,,
30003571            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003572            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003573            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003574            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003576            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003578            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003579            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003580            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003581            ,03/08/2017,,,9001,2375.0000,PEN,MON,,,,
30003582            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003583            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003584            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003585            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003586            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30003587            ,03/08/2017,,,9001,1935.0000,PEN,MON,,,,
30003588            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003589            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003590            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003591            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003592            ,03/08/2017,,,9001,1875.0000,PEN,MON,,,,
30003593            ,03/08/2017,,,9001,4250.0000,PEN,MON,,,,
30003594            ,03/08/2017,,,9001,2100.0000,PEN,MON,,,,
30003595            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003596            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003597            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003598            ,03/08/2017,,,9001,5500.0000,PEN,MON,,,,
30003599            ,03/08/2017,,,9001,1550.0000,PEN,MON,,,,
30003600            ,03/08/2017,,,9001,1750.0000,PEN,MON,,,,
30003601            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003602            ,03/08/2017,,,9001,2945.0000,PEN,MON,,,,
30003603            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003604            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003605            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003606            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003607            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003608            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003609            ,03/08/2017,,,9001,4800.0000,PEN,MON,,,,
30003610            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003611            ,03/08/2017,,,9001,3800.0000,PEN,MON,,,,
30003612            ,03/08/2017,,,9001,1375.0000,PEN,MON,,,,
30003613            ,03/08/2017,,,9001,1845.0000,PEN,MON,,,,
30003614            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003615            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003616            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003617            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003618            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30003619            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003620            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003621            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003622            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003623            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003624            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003625            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003626            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003627            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003628            ,03/08/2017,,,9001,7000.0000,PEN,MON,,,,
30003629            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003630            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003631            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003632            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003633            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003634            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003635            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003636            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003637            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003638            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003639            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003640            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003641            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003642            ,03/08/2017,,,9001,4800.0000,PEN,MON,,,,
30003643            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003644            ,03/08/2017,,,9001,15000.0000,PEN,MON,,,,
30003645            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003646            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003647            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003648            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003649            ,03/08/2017,,,9001,1275.0000,PEN,MON,,,,
30003650            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003651            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003652            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003653            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003654            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003655            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003656            ,03/08/2017,,,9001,2800.0000,PEN,MON,,,,
30003657            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003658            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003659            ,03/08/2017,,,9001,2875.0000,PEN,MON,,,,
30003660            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003661            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003662            ,03/08/2017,,,9001,10000.0000,PEN,MON,,,,
30003663            ,03/08/2017,,,9001,1845.0000,PEN,MON,,,,
30003664            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003665            ,03/08/2017,,,9001,1925.0000,PEN,MON,,,,
30003666            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003667            ,03/08/2017,,,9001,8500.0000,PEN,MON,,,,
30003668            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003669            ,03/08/2017,,,9001,3350.0000,PEN,MON,,,,
30003670            ,03/08/2017,,,9001,12200.0000,PEN,MON,,,,
30003671            ,03/08/2017,,,9001,28500.0000,PEN,MON,,,,
30003672            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003673            ,03/08/2017,,,9001,6800.0000,PEN,MON,,,,
30003674            ,03/08/2017,,,9001,7300.0000,PEN,MON,,,,
30003675            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003676            ,03/08/2017,,,9001,1850.0000,PEN,MON,,,,
30003677            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003678            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003679            ,03/08/2017,,,9001,5500.0000,PEN,MON,,,,
30003680            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003681            ,03/08/2017,,,9001,2645.0000,PEN,MON,,,,
30003682            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003683            ,03/08/2017,,,9001,3450.0000,PEN,MON,,,,
30003684            ,03/08/2017,,,9001,4500.0000,PEN,MON,,,,
30003685            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003686            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003687            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003688            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003689            ,03/08/2017,,,9001,6000.0000,PEN,MON,,,,
30003690            ,03/08/2017,,,9001,2875.0000,PEN,MON,,,,
30003691            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003692            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003693            ,03/08/2017,,,9001,1915.0000,PEN,MON,,,,
30003694            ,03/08/2017,,,9001,1600.0000,PEN,MON,,,,
30003695            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003696            ,03/08/2017,,,9001,30000.0000,PEN,MON,,,,
30003697            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003698            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003699            ,03/08/2017,,,9001,7000.0000,PEN,MON,,,,
30003700            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003701            ,03/08/2017,,,9001,5700.0000,PEN,MON,,,,
30003702            ,03/08/2017,,,9001,9300.0000,PEN,MON,,,,
30003703            ,03/08/2017,,,9001,12000.0000,PEN,MON,,,,
30003704            ,03/08/2017,,,9001,19500.0000,PEN,MON,,,,
30003705            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003706            ,03/08/2017,,,9001,2645.0000,PEN,MON,,,,
30003707            ,03/08/2017,,,9001,1745.0000,PEN,MON,,,,
30003708            ,03/08/2017,,,9001,4500.0000,PEN,MON,,,,
30003709            ,03/08/2017,,,9001,1850.0000,PEN,MON,,,,
30003710            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003711            ,03/08/2017,,,9001,1550.0000,PEN,MON,,,,
30003712            ,03/08/2017,,,9001,4200.0000,PEN,MON,,,,
30003713            ,03/08/2017,,,9001,9000.0000,PEN,MON,,,,
30003714            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003715            ,03/08/2017,,,9001,27500.0000,PEN,MON,,,,
30003716            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003717            ,03/08/2017,,,9001,6500.0000,PEN,MON,,,,
30003718            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003719            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30003720            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003721            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003722            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003723            ,03/08/2017,,,9001,3500.0000,PEN,MON,,,,
30003724            ,03/08/2017,,,9001,25000.0000,PEN,MON,,,,
30003725            ,03/08/2017,,,9001,30000.0000,PEN,MON,,,,
30003726            ,03/08/2017,,,9001,6700.0000,PEN,MON,,,,
30003727            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003728            ,03/08/2017,,,9001,2250.0000,PEN,MON,,,,
30003729            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003730            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003731            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003732            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003733            ,03/08/2017,,,9001,2100.0000,PEN,MON,,,,
30003734            ,03/08/2017,,,9001,1475.0000,PEN,MON,,,,
30003735            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003736            ,03/08/2017,,,9001,4500.0000,PEN,MON,,,,
30003737            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003738            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003739            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003740            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003741            ,03/08/2017,,,9001,69575.0000,PEN,MON,,,,
30003742            ,03/08/2017,,,9001,3450.0000,PEN,MON,,,,
30003743            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003744            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003745            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003746            ,03/08/2017,,,9001,4000.0000,PEN,MON,,,,
30003747            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003748            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003749            ,03/08/2017,,,9001,6500.0000,PEN,MON,,,,
30003750            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003751            ,03/08/2017,,,9001,4500.0000,PEN,MON,,,,
30003752            ,03/08/2017,,,9001,1525.0000,PEN,MON,,,,
30003753            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003754            ,03/08/2017,,,9001,1525.0000,PEN,MON,,,,
30003755            ,03/08/2017,,,9001,2675.0000,PEN,MON,,,,
30003756            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003757            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003758            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003759            ,03/08/2017,,,9001,1745.0000,PEN,MON,,,,
30003760            ,03/08/2017,,,9001,1700.0000,PEN,MON,,,,
30003761            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003762            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003763            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003764            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003765            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003766            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003767            ,03/08/2017,,,9001,1845.0000,PEN,MON,,,,
30003768            ,03/08/2017,,,9001,6800.0000,PEN,MON,,,,
30003769            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003770            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003771            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003772            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003773            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003774            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30003775            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003776            ,03/08/2017,,,9001,2025.0000,PEN,MON,,,,
30003777            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003778            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30003779            ,03/08/2017,,,9001,1015.0000,PEN,MON,,,,
30003780            ,03/08/2017,,,9001,4500.0000,PEN,MON,,,,
30003781            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003782            ,03/08/2017,,,9001,2400.0000,PEN,MON,,,,
30003783            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003784            ,03/08/2017,,,9001,3450.0000,PEN,MON,,,,
30003785            ,03/08/2017,,,9001,1525.0000,PEN,MON,,,,
30003786            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003787            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003788            ,03/08/2017,,,9001,5250.0000,PEN,MON,,,,
30003789            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003790            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003791            ,03/08/2017,,,9001,1650.0000,PEN,MON,,,,
30003792            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003793            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003794            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003795            ,03/08/2017,,,9001,9000.0000,PEN,MON,,,,
30003796            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003797            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003798            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003799            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003800            ,03/08/2017,,,9001,1850.0000,PEN,MON,,,,
30003801            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003802            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003803            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003804            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003805            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003806            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003807            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003808            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003809            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003810            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30003811            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003812            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30003813            ,03/08/2017,,,9001,3450.0000,PEN,MON,,,,
30003814            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003815            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003816            ,03/08/2017,,,9001,2400.0000,PEN,MON,,,,
30003817            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003818            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003819            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003820            ,03/08/2017,,,9001,1525.0000,PEN,MON,,,,
30003821            ,03/08/2017,,,9001,1745.0000,PEN,MON,,,,
30003822            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003823            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003824            ,03/08/2017,,,9001,2475.0000,PEN,MON,,,,
30003825            ,03/08/2017,,,9001,1785.0000,PEN,MON,,,,
30003826            ,03/08/2017,,,9001,1945.0000,PEN,MON,,,,
30003827            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30003828            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003829            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30003830            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003831            ,03/08/2017,,,9001,2100.0000,PEN,MON,,,,
30003832            ,03/08/2017,,,9001,4750.0000,PEN,MON,,,,
30003833            ,03/08/2017,,,9001,3800.0000,PEN,MON,,,,
30003834            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003835            ,03/08/2017,,,9001,1950.0000,PEN,MON,,,,
30003836            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003837            ,03/08/2017,,,9001,1845.0000,PEN,MON,,,,
30003838            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003839            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003840            ,03/08/2017,,,9001,1525.0000,PEN,MON,,,,
30003841            ,03/08/2017,,,9001,2645.0000,PEN,MON,,,,
30003842            ,03/08/2017,,,9001,1305.0000,PEN,MON,,,,
30003843            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003844            ,03/08/2017,,,9001,1745.0000,PEN,MON,,,,
30003845            ,03/08/2017,,,9001,1525.0000,PEN,MON,,,,
30003846            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30003847            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003848            ,03/08/2017,,,9001,8000.0000,PEN,MON,,,,
30003849            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003850            ,03/08/2017,,,9001,3450.0000,PEN,MON,,,,
30003851            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003852            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003853            ,03/08/2017,,,9001,2300.0000,PEN,MON,,,,
30003854            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30003855            ,03/08/2017,,,9001,3450.0000,PEN,MON,,,,
30003856            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30003857            ,03/08/2017,,,9001,2735.0000,PEN,MON,,,,
30003858            ,03/08/2017,,,9001,1400.0000,PEN,MON,,,,
30003859            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30003860            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003861            ,03/08/2017,,,9001,945.0000,PEN,MON,,,,
30003862            ,03/08/2017,,,9001,1645.0000,PEN,MON,,,,
30003863            ,03/08/2017,,,9001,1845.0000,PEN,MON,,,,
30003864            ,03/08/2017,,,9001,3000.0000,PEN,MON,,,,
30003865            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30003866            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30003867            ,03/08/2017,,,9001,1405.0000,PEN,MON,,,,
30003868            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30003869            ,03/08/2017,,,9001,2125.0000,PEN,MON,,,,
